# ./graphs/pa2/pa_7.txt
# mu = 0.001, s = 0.1, trials requested = 500, runtime = 6:57:34
# "Time"	"Actual trials"	"Mean mutation"	"Average mean mutation"	"Average mutation variance"
0	500	0	0	0	
1	500	0.001	0.001044	0.00104129	
2	500	0.001	0.00232	0.00231259	
3	500	0.002	0.003558	0.00354122	
4	500	0.005	0.00505	0.00501502	
5	500	0.007	0.006536	0.00648545	
6	500	0.009	0.007652	0.00759612	
7	500	0.009	0.00952	0.00945148	
8	500	0.006	0.011486	0.0113837	
9	500	0.003	0.013002	0.0128861	
10	500	0.003	0.014956	0.0147062	
11	500	0.006	0.017098	0.0167664	
12	500	0.009	0.019718	0.0193025	
13	500	0.006	0.022192	0.0216967	
14	500	0.002	0.024658	0.0240189	
15	500	0.006	0.027792	0.0270441	
16	500	0.004	0.030822	0.0298231	
17	500	0.003	0.03435	0.0331412	
18	500	0.002	0.03835	0.0369067	
19	500	0.002	0.0428	0.0411569	
20	500	0.002	0.046984	0.0448715	
21	500	0.001	0.052696	0.0502489	
22	500	0.001	0.058046	0.0549018	
23	500	0.001	0.06357	0.0599807	
24	500	0.001	0.069284	0.0651943	
25	500	0.001	0.07552	0.070556	
26	500	0.001	0.082194	0.0762978	
27	500	0.001	0.089742	0.0825359	
28	500	0.001	0.097596	0.0891169	
29	500	0.002	0.105308	0.0954849	
30	500	0.001	0.115292	0.103411	
31	500	0.003	0.12527	0.111407	
32	500	0.007	0.134488	0.119023	
33	500	0.004	0.146392	0.127456	
34	500	0.002	0.157942	0.136408	
35	500	0.012	0.169894	0.14521	
36	500	0.019	0.184264	0.155267	
37	500	0.028	0.1968	0.163928	
38	500	0.028	0.211346	0.17308	
39	500	0.033	0.226094	0.182584	
40	500	0.031	0.24255	0.191865	
41	500	0.038	0.260026	0.202258	
42	500	0.044	0.277668	0.210948	
43	500	0.059	0.29565	0.219977	
44	500	0.049	0.315428	0.229875	
45	500	0.079	0.336142	0.239105	
46	500	0.071	0.35556	0.247606	
47	500	0.055	0.375616	0.255246	
48	500	0.085	0.397054	0.262909	
49	500	0.091	0.418804	0.271718	
50	500	0.101	0.442244	0.278963	
51	500	0.129	0.467398	0.286115	
52	500	0.165	0.489936	0.292792	
53	500	0.189	0.514862	0.300463	
54	500	0.204	0.538622	0.305735	
55	500	0.242	0.563714	0.311024	
56	500	0.293	0.58866	0.317051	
57	500	0.361	0.613216	0.321912	
58	500	0.414	0.640546	0.327058	
59	500	0.48	0.66894	0.331305	
60	500	0.56	0.69525	0.334988	
61	500	0.615	0.723912	0.337215	
62	500	0.734	0.749694	0.340037	
63	500	0.832	0.77673	0.342227	
64	500	0.857	0.80291	0.345655	
65	500	0.923	0.829834	0.347983	
66	500	1.065	0.857164	0.348375	
67	500	1.127	0.888046	0.347847	
68	500	1.154	0.9167	0.349014	
69	500	1.198	0.942698	0.349949	
70	500	1.295	0.969372	0.350658	
71	500	1.368	0.99782	0.351945	
72	500	1.435	1.02425	0.351268	
73	500	1.488	1.05337	0.35165	
74	500	1.488	1.08043	0.351523	
75	500	1.641	1.10581	0.350541	
76	500	1.711	1.1342	0.352038	
77	500	1.765	1.16314	0.351009	
78	500	1.818	1.19044	0.349763	
79	500	1.845	1.21812	0.346651	
80	500	1.868	1.24474	0.344912	
81	500	1.892	1.2716	0.345098	
82	500	1.919	1.29939	0.343738	
83	500	1.914	1.32651	0.343021	
84	500	1.94	1.35251	0.341241	
85	500	1.932	1.37843	0.342658	
86	500	1.952	1.40613	0.342317	
87	500	1.965	1.43108	0.34151	
88	500	1.983	1.46011	0.341083	
89	500	1.977	1.48747	0.341733	
90	500	1.987	1.51384	0.341838	
91	500	2.018	1.54109	0.341464	
92	500	2.025	1.56789	0.33972	
93	500	2.049	1.5952	0.341291	
94	500	2.09	1.62122	0.340006	
95	500	2.113	1.64889	0.340218	
96	500	2.142	1.67459	0.342009	
97	500	2.18	1.70046	0.341511	
98	500	2.177	1.72689	0.343185	
99	500	2.245	1.75491	0.345677	
100	500	2.257	1.7829	0.346549	
101	500	2.287	1.8118	0.345254	
102	500	2.326	1.83835	0.345482	
103	500	2.375	1.86533	0.346023	
104	500	2.352	1.89319	0.346936	
105	500	2.357	1.91952	0.348889	
106	500	2.39	1.94784	0.349615	
107	500	2.435	1.97575	0.34964	
108	500	2.464	2.00412	0.348165	
109	500	2.478	2.03096	0.348385	
110	500	2.458	2.05965	0.348813	
111	500	2.433	2.08819	0.347905	
112	500	2.447	2.11671	0.347052	
113	500	2.457	2.14586	0.346767	
114	500	2.551	2.17601	0.345438	
115	500	2.554	2.20337	0.345327	
116	500	2.587	2.23166	0.345673	
117	500	2.646	2.25835	0.346242	
118	500	2.721	2.28577	0.347724	
119	500	2.85	2.31281	0.345698	
120	500	2.962	2.3386	0.345529	
121	500	2.912	2.36613	0.344295	
122	500	2.907	2.39344	0.341932	
123	500	3.056	2.42	0.340777	
124	500	3.145	2.4487	0.340845	
125	500	3.259	2.47547	0.338433	
126	500	3.332	2.50307	0.338314	
127	500	3.371	2.53055	0.338017	
128	500	3.442	2.55469	0.33629	
129	500	3.472	2.58239	0.335515	
130	500	3.517	2.6092	0.334186	
131	500	3.548	2.63626	0.333369	
132	500	3.634	2.66076	0.331562	
133	500	3.723	2.68518	0.330286	
134	500	3.775	2.71251	0.329786	
135	500	3.811	2.73976	0.329904	
136	500	3.813	2.76527	0.330995	
137	500	3.868	2.792	0.330265	
138	500	3.858	2.81843	0.329077	
139	500	3.933	2.8441	0.328452	
140	500	3.958	2.87131	0.328397	
141	500	3.979	2.89741	0.326594	
142	500	4.013	2.92367	0.326328	
143	500	4.007	2.94836	0.325316	
144	500	4.019	2.97467	0.324796	
145	500	4.032	3.00033	0.326008	
146	500	4.007	3.02759	0.324644	
147	500	4.033	3.05445	0.326421	
148	500	4.006	3.07921	0.326115	
149	500	4.006	3.10704	0.327847	
150	500	4.081	3.13396	0.33009	
151	500	4.121	3.16052	0.331132	
152	500	4.176	3.1878	0.330711	
153	500	4.215	3.21244	0.329898	
154	500	4.215	3.23823	0.330767	
155	500	4.185	3.2637	0.330375	
156	500	4.226	3.29052	0.329562	
157	500	4.241	3.31507	0.330438	
158	500	4.287	3.34026	0.332377	
159	500	4.297	3.36938	0.333813	
160	500	4.343	3.39621	0.335952	
161	500	4.393	3.42277	0.337407	
162	500	4.461	3.45078	0.337434	
163	500	4.477	3.47672	0.336762	
164	500	4.529	3.50205	0.33641	
165	500	4.563	3.52891	0.336558	
166	500	4.608	3.55547	0.335303	
167	500	4.708	3.58146	0.336015	
168	500	4.74	3.60986	0.335679	
169	500	4.749	3.6347	0.334806	
170	500	4.788	3.66174	0.335176	
171	500	4.817	3.68931	0.333489	
172	500	4.861	3.71457	0.332621	
173	500	4.966	3.7413	0.331683	
174	500	5.008	3.76774	0.330884	
175	500	5.071	3.79508	0.330237	
176	500	5.112	3.82043	0.329382	
177	500	5.121	3.84416	0.330033	
178	500	5.173	3.87084	0.330561	
179	500	5.3	3.89896	0.329411	
180	500	5.363	3.92585	0.32923	
181	500	5.434	3.95142	0.328373	
182	500	5.476	3.97836	0.329271	
183	500	5.517	4.00475	0.329947	
184	500	5.565	4.03073	0.330276	
185	500	5.596	4.05854	0.330226	
186	500	5.623	4.08285	0.330047	
187	500	5.659	4.1095	0.329993	
188	500	5.674	4.13721	0.330045	
189	500	5.656	4.16331	0.331786	
190	500	5.705	4.18954	0.331634	
191	500	5.724	4.21562	0.332402	
192	500	5.775	4.24259	0.332312	
193	500	5.808	4.26874	0.332555	
194	500	5.789	4.29407	0.333753	
195	500	5.81	4.32259	0.333306	
196	500	5.865	4.34756	0.332764	
197	500	5.875	4.37414	0.332656	
198	500	5.892	4.40005	0.333287	
199	500	5.927	4.42562	0.333651	
200	500	5.973	4.45056	0.332307	
201	500	6.008	4.47769	0.331984	
202	500	5.987	4.50173	0.331806	
203	500	5.991	4.52793	0.331973	
204	500	6.003	4.55365	0.331375	
205	500	6.013	4.57985	0.331552	
206	500	6.026	4.6068	0.33267	
207	500	6.042	4.63242	0.332122	
208	500	6.039	4.65813	0.332341	
209	500	6.031	4.68469	0.331373	
210	500	6.038	4.71128	0.32973	
211	500	6.08	4.73883	0.329278	
212	500	6.088	4.76374	0.330745	
213	500	6.106	4.79063	0.330598	
214	500	6.13	4.81812	0.33167	
215	500	6.138	4.84481	0.329128	
216	500	6.154	4.86844	0.329051	
217	500	6.196	4.89499	0.328804	
218	500	6.259	4.92055	0.329182	
219	500	6.273	4.94484	0.328218	
220	500	6.252	4.97116	0.32793	
221	500	6.246	4.99713	0.328482	
222	500	6.261	5.02381	0.328545	
223	500	6.252	5.04979	0.328535	
224	500	6.246	5.07574	0.328376	
225	500	6.259	5.10147	0.328976	
226	500	6.295	5.12847	0.331324	
227	500	6.318	5.15499	0.33063	
228	500	6.312	5.18261	0.328677	
229	500	6.341	5.2095	0.329023	
230	500	6.333	5.23672	0.329791	
231	500	6.334	5.26312	0.327979	
232	500	6.375	5.28937	0.326653	
233	500	6.355	5.31458	0.325994	
234	500	6.39	5.34284	0.326124	
235	500	6.376	5.36724	0.327266	
236	500	6.419	5.39498	0.326585	
237	500	6.447	5.42084	0.325139	
238	500	6.446	5.44612	0.324455	
239	500	6.498	5.47364	0.324121	
240	500	6.485	5.49736	0.321099	
241	500	6.453	5.52272	0.319226	
242	500	6.466	5.54813	0.317835	
243	500	6.481	5.57528	0.31874	
244	500	6.46	5.60005	0.316612	
245	500	6.469	5.62394	0.316383	
246	500	6.481	5.64938	0.314528	
247	500	6.482	5.67538	0.313426	
248	500	6.534	5.70044	0.313742	
249	500	6.574	5.72577	0.313714	
250	500	6.594	5.75059	0.314076	
251	500	6.597	5.77641	0.314788	
252	500	6.611	5.80072	0.31492	
253	500	6.606	5.82643	0.315889	
254	500	6.645	5.8516	0.315243	
255	500	6.701	5.87658	0.313914	
256	500	6.726	5.90126	0.310999	
257	500	6.736	5.92531	0.31054	
258	500	6.739	5.94827	0.31018	
