# ./graphs/geo_more/geo_19_edges.txt
# mu = 0.001, s = 0.1, trials requested = 100, runtime = 1:27:33
# "Time"	"Actual trials"	"Mean mutation"	"Average mean mutation"	"Average mutation variance"
0	100	0	0	0	
1	100	0.006	0.00104	0.00103756	
2	100	0.005	0.00218	0.00217066	
3	100	0.013	0.00335	0.00332781	
4	100	0.009	0.00415	0.00411783	
5	100	0.012	0.00536	0.00530674	
6	100	0.017	0.00692	0.00682882	
7	100	0.017	0.00811	0.00799113	
8	100	0.023	0.00946	0.00937668	
9	100	0.018	0.01103	0.0108089	
10	100	0.018	0.01257	0.0123028	
11	100	0.022	0.01485	0.0144434	
12	100	0.019	0.01635	0.0158299	
13	100	0.02	0.01827	0.0176638	
14	100	0.025	0.02174	0.0208489	
15	100	0.027	0.02444	0.0233125	
16	100	0.031	0.02676	0.0254924	
17	100	0.028	0.02952	0.0281414	
18	100	0.027	0.03136	0.0298287	
19	100	0.037	0.03453	0.0325994	
20	100	0.05	0.03671	0.0347379	
21	100	0.039	0.04035	0.0380166	
22	100	0.045	0.04384	0.040958	
23	100	0.058	0.04787	0.044091	
24	100	0.071	0.05135	0.0467805	
25	100	0.084	0.05582	0.050347	
26	100	0.106	0.06014	0.0538958	
27	100	0.103	0.06358	0.0567767	
28	100	0.099	0.06779	0.0608431	
29	100	0.107	0.07311	0.0656882	
30	100	0.126	0.0774	0.06952	
31	100	0.124	0.08208	0.0738928	
32	100	0.142	0.08776	0.0782185	
33	100	0.138	0.09297	0.0821377	
34	100	0.142	0.09766	0.085909	
35	100	0.161	0.10196	0.0897961	
36	100	0.171	0.10808	0.0946348	
37	100	0.192	0.11439	0.0993599	
38	100	0.186	0.12418	0.106342	
39	100	0.197	0.13215	0.112267	
40	100	0.22	0.13766	0.116116	
41	100	0.246	0.14717	0.124429	
42	100	0.258	0.15404	0.130218	
43	100	0.275	0.16356	0.137839	
44	100	0.287	0.17395	0.144409	
45	100	0.297	0.18319	0.150062	
46	100	0.324	0.19355	0.157507	
47	100	0.328	0.20318	0.163548	
48	100	0.375	0.21543	0.171175	
49	100	0.393	0.22372	0.17673	
50	100	0.396	0.23471	0.186059	
51	100	0.421	0.2437	0.193332	
52	100	0.443	0.25271	0.198515	
53	100	0.454	0.26579	0.207327	
54	100	0.458	0.277	0.214602	
55	100	0.451	0.28851	0.221787	
56	100	0.455	0.29849	0.228749	
57	100	0.465	0.30899	0.235718	
58	100	0.485	0.32144	0.243151	
59	100	0.526	0.33539	0.251205	
60	100	0.55	0.3489	0.256676	
61	100	0.582	0.36254	0.264329	
62	100	0.599	0.37417	0.271212	
63	100	0.631	0.38943	0.277334	
64	100	0.626	0.40645	0.286041	
65	100	0.617	0.42201	0.29287	
66	100	0.644	0.437	0.303122	
67	100	0.645	0.45306	0.309234	
68	100	0.637	0.46979	0.317247	
69	100	0.629	0.48433	0.323887	
70	100	0.65	0.50159	0.332715	
71	100	0.658	0.51954	0.340836	
72	100	0.649	0.53833	0.349597	
